component,category,subcategory,changes_baseline_date,change_category,projected_fiscal_year,value
outlay,Total,Total,2010-01-01,Legislative,2009,0.0
outlay,Total,Total,2010-01-01,Legislative,2010,30.948
outlay,Total,Total,2010-01-01,Legislative,2011,9.593
outlay,Total,Total,2010-01-01,Legislative,2012,1.951
outlay,Total,Total,2010-01-01,Legislative,2013,-2.004
outlay,Total,Total,2010-01-01,Legislative,2014,-6.902
outlay,Total,Total,2010-01-01,Legislative,2015,-8.336
outlay,Total,Total,2010-01-01,Legislative,2016,-9.148
outlay,Total,Total,2010-01-01,Legislative,2017,-10.125
outlay,Total,Total,2010-01-01,Legislative,2018,-10.969
outlay,Total,Total,2010-01-01,Legislative,2019,-10.469
outlay,Total,Total,2010-03-01,Economic,2010,0.0
outlay,Total,Total,2010-03-01,Economic,2011,0.0
outlay,Total,Total,2010-03-01,Economic,2012,0.0
outlay,Total,Total,2010-03-01,Economic,2013,0.0
outlay,Total,Total,2010-03-01,Economic,2014,0.0
outlay,Total,Total,2010-03-01,Economic,2015,0.0
outlay,Total,Total,2010-03-01,Economic,2016,0.0
outlay,Total,Total,2010-03-01,Economic,2017,0.0
outlay,Total,Total,2010-03-01,Economic,2018,0.0
outlay,Total,Total,2010-03-01,Economic,2019,0.0
outlay,Total,Total,2010-03-01,Economic,2020,0.0
outlay,Total,Total,2010-03-01,Legislative,2010,7.973
outlay,Total,Total,2010-03-01,Legislative,2011,0.201
outlay,Total,Total,2010-03-01,Legislative,2012,0.125
outlay,Total,Total,2010-03-01,Legislative,2013,0.252
outlay,Total,Total,2010-03-01,Legislative,2014,0.253
outlay,Total,Total,2010-03-01,Legislative,2015,0.525
outlay,Total,Total,2010-03-01,Legislative,2016,0.562
outlay,Total,Total,2010-03-01,Legislative,2017,0.612
outlay,Total,Total,2010-03-01,Legislative,2018,0.674
outlay,Total,Total,2010-03-01,Legislative,2019,0.717
outlay,Total,Total,2010-03-01,Legislative,2020,0.778
outlay,Total,Total,2010-08-01,Economic,2010,-11.925
outlay,Total,Total,2010-08-01,Economic,2011,-29.434
outlay,Total,Total,2010-08-01,Economic,2012,-33.089
outlay,Total,Total,2010-08-01,Economic,2013,-18.901
outlay,Total,Total,2010-08-01,Economic,2014,14.069
outlay,Total,Total,2010-08-01,Economic,2015,47.672
outlay,Total,Total,2010-08-01,Economic,2016,82.009
outlay,Total,Total,2010-08-01,Economic,2017,100.446
outlay,Total,Total,2010-08-01,Economic,2018,116.241
outlay,Total,Total,2010-08-01,Economic,2019,132.302
outlay,Total,Total,2010-08-01,Economic,2020,150.333
outlay,Total,Total,2010-08-01,Legislative,2010,20.903
outlay,Total,Total,2010-08-01,Legislative,2011,90.322
outlay,Total,Total,2010-08-01,Legislative,2012,42.903
outlay,Total,Total,2010-08-01,Legislative,2013,22.611
outlay,Total,Total,2010-08-01,Legislative,2014,54.364
outlay,Total,Total,2010-08-01,Legislative,2015,95.104
outlay,Total,Total,2010-08-01,Legislative,2016,143.345
outlay,Total,Total,2010-08-01,Legislative,2017,156.466
outlay,Total,Total,2010-08-01,Legislative,2018,157.533
outlay,Total,Total,2010-08-01,Legislative,2019,161.704
outlay,Total,Total,2010-08-01,Legislative,2020,162.099
outlay,Total,Total,2011-01-01,Economic,2010,-1.34
outlay,Total,Total,2011-01-01,Economic,2011,1.3
outlay,Total,Total,2011-01-01,Economic,2012,0.218
outlay,Total,Total,2011-01-01,Economic,2013,-3.138
outlay,Total,Total,2011-01-01,Economic,2014,-14.738
outlay,Total,Total,2011-01-01,Economic,2015,-40.247
outlay,Total,Total,2011-01-01,Economic,2016,-63.82
outlay,Total,Total,2011-01-01,Economic,2017,-68.792
outlay,Total,Total,2011-01-01,Economic,2018,-66.562
outlay,Total,Total,2011-01-01,Economic,2019,-65.531
outlay,Total,Total,2011-01-01,Economic,2020,-66.143
outlay,Total,Total,2011-01-01,Legislative,2010,0.0
outlay,Total,Total,2011-01-01,Legislative,2011,43.245
outlay,Total,Total,2011-01-01,Legislative,2012,55.194
outlay,Total,Total,2011-01-01,Legislative,2013,31.06
outlay,Total,Total,2011-01-01,Legislative,2014,-8.611
outlay,Total,Total,2011-01-01,Legislative,2015,-8.989
outlay,Total,Total,2011-01-01,Legislative,2016,-4.106
outlay,Total,Total,2011-01-01,Legislative,2017,-10.743
outlay,Total,Total,2011-01-01,Legislative,2018,-16.394
outlay,Total,Total,2011-01-01,Legislative,2019,-14.863
outlay,Total,Total,2011-01-01,Legislative,2020,-15.008
outlay,Total,Total,2011-03-01,Economic,2011,0.0
outlay,Total,Total,2011-03-01,Economic,2012,0.0
outlay,Total,Total,2011-03-01,Economic,2013,0.0
outlay,Total,Total,2011-03-01,Economic,2014,0.0
outlay,Total,Total,2011-03-01,Economic,2015,0.0
outlay,Total,Total,2011-03-01,Economic,2016,0.0
outlay,Total,Total,2011-03-01,Economic,2017,0.0
outlay,Total,Total,2011-03-01,Economic,2018,0.0
outlay,Total,Total,2011-03-01,Economic,2019,0.0
outlay,Total,Total,2011-03-01,Economic,2020,0.0
outlay,Total,Total,2011-03-01,Economic,2021,0.0
outlay,Total,Total,2011-03-01,Legislative,2011,-0.972
outlay,Total,Total,2011-03-01,Legislative,2012,-2.369
outlay,Total,Total,2011-03-01,Legislative,2013,-3.413
outlay,Total,Total,2011-03-01,Legislative,2014,-4.026
outlay,Total,Total,2011-03-01,Legislative,2015,-4.441
outlay,Total,Total,2011-03-01,Legislative,2016,-4.832
outlay,Total,Total,2011-03-01,Legislative,2017,-5.239
outlay,Total,Total,2011-03-01,Legislative,2018,-5.612
outlay,Total,Total,2011-03-01,Legislative,2019,-6.005
outlay,Total,Total,2011-03-01,Legislative,2020,-6.418
outlay,Total,Total,2011-03-01,Legislative,2021,-6.845
outlay,Total,Total,2011-08-01,Economic,2011,3.179
outlay,Total,Total,2011-08-01,Economic,2012,-4.95
outlay,Total,Total,2011-08-01,Economic,2013,-31.411
outlay,Total,Total,2011-08-01,Economic,2014,-70.748
outlay,Total,Total,2011-08-01,Economic,2015,-93.95
outlay,Total,Total,2011-08-01,Economic,2016,-95.577
outlay,Total,Total,2011-08-01,Economic,2017,-78.171
outlay,Total,Total,2011-08-01,Economic,2018,-67.032
outlay,Total,Total,2011-08-01,Economic,2019,-63.425
outlay,Total,Total,2011-08-01,Economic,2020,-63.97
outlay,Total,Total,2011-08-01,Economic,2021,-64.27
outlay,Total,Total,2011-08-01,Legislative,2011,2.83
outlay,Total,Total,2011-08-01,Legislative,2012,-21.409
outlay,Total,Total,2011-08-01,Legislative,2013,-50.896
outlay,Total,Total,2011-08-01,Legislative,2014,-70.481
outlay,Total,Total,2011-08-01,Legislative,2015,-87.485
outlay,Total,Total,2011-08-01,Legislative,2016,-101.013
outlay,Total,Total,2011-08-01,Legislative,2017,-115.184
outlay,Total,Total,2011-08-01,Legislative,2018,-129.188
outlay,Total,Total,2011-08-01,Legislative,2019,-144.446
outlay,Total,Total,2011-08-01,Legislative,2020,-160.488
outlay,Total,Total,2011-08-01,Legislative,2021,-177.284
outlay,Total,Total,2012-01-01,Economic,2011,0.623
outlay,Total,Total,2012-01-01,Economic,2012,-17.422
outlay,Total,Total,2012-01-01,Economic,2013,-31.686
outlay,Total,Total,2012-01-01,Economic,2014,-32.008
outlay,Total,Total,2012-01-01,Economic,2015,-28.133
outlay,Total,Total,2012-01-01,Economic,2016,-35.513
outlay,Total,Total,2012-01-01,Economic,2017,-55.144
outlay,Total,Total,2012-01-01,Economic,2018,-60.727
outlay,Total,Total,2012-01-01,Economic,2019,-51.357
outlay,Total,Total,2012-01-01,Economic,2020,-45.844
outlay,Total,Total,2012-01-01,Economic,2021,-40.299
outlay,Total,Total,2012-01-01,Legislative,2011,0.0
outlay,Total,Total,2012-01-01,Legislative,2012,18.958
outlay,Total,Total,2012-01-01,Legislative,2013,-75.494
outlay,Total,Total,2012-01-01,Legislative,2014,-116.897
outlay,Total,Total,2012-01-01,Legislative,2015,-131.825
outlay,Total,Total,2012-01-01,Legislative,2016,-143.14
outlay,Total,Total,2012-01-01,Legislative,2017,-151.96
outlay,Total,Total,2012-01-01,Legislative,2018,-160.311
outlay,Total,Total,2012-01-01,Legislative,2019,-171.336
outlay,Total,Total,2012-01-01,Legislative,2020,-182.807
outlay,Total,Total,2012-01-01,Legislative,2021,-193.257
outlay,Total,Total,2012-03-01,Economic,2012,0.0
outlay,Total,Total,2012-03-01,Economic,2013,0.0
outlay,Total,Total,2012-03-01,Economic,2014,0.0
outlay,Total,Total,2012-03-01,Economic,2015,0.0
outlay,Total,Total,2012-03-01,Economic,2016,0.0
outlay,Total,Total,2012-03-01,Economic,2017,0.0
outlay,Total,Total,2012-03-01,Economic,2018,0.0
outlay,Total,Total,2012-03-01,Economic,2019,0.0
outlay,Total,Total,2012-03-01,Economic,2020,0.0
outlay,Total,Total,2012-03-01,Economic,2021,0.0
outlay,Total,Total,2012-03-01,Economic,2022,0.0
outlay,Total,Total,2012-03-01,Legislative,2012,29.709
outlay,Total,Total,2012-03-01,Legislative,2013,20.089
outlay,Total,Total,2012-03-01,Legislative,2014,-0.69
outlay,Total,Total,2012-03-01,Legislative,2015,-3.258
outlay,Total,Total,2012-03-01,Legislative,2016,-1.968
outlay,Total,Total,2012-03-01,Legislative,2017,-2.352
outlay,Total,Total,2012-03-01,Legislative,2018,-0.724
outlay,Total,Total,2012-03-01,Legislative,2019,0.387
outlay,Total,Total,2012-03-01,Legislative,2020,2.356
outlay,Total,Total,2012-03-01,Legislative,2021,-2.139
outlay,Total,Total,2012-03-01,Legislative,2022,3.241
outlay,Total,Total,2012-08-01,Economic,2012,-9.059
outlay,Total,Total,2012-08-01,Economic,2013,-24.737
outlay,Total,Total,2012-08-01,Economic,2014,-30.349
outlay,Total,Total,2012-08-01,Economic,2015,-41.611
outlay,Total,Total,2012-08-01,Economic,2016,-43.721
outlay,Total,Total,2012-08-01,Economic,2017,-17.982
outlay,Total,Total,2012-08-01,Economic,2018,-0.846
outlay,Total,Total,2012-08-01,Economic,2019,11.591
outlay,Total,Total,2012-08-01,Economic,2020,20.048
outlay,Total,Total,2012-08-01,Economic,2021,29.219
outlay,Total,Total,2012-08-01,Economic,2022,35.786
outlay,Total,Total,2012-08-01,Legislative,2012,2.48
outlay,Total,Total,2012-08-01,Legislative,2013,2.696
outlay,Total,Total,2012-08-01,Legislative,2014,-0.739
outlay,Total,Total,2012-08-01,Legislative,2015,-1.516
outlay,Total,Total,2012-08-01,Legislative,2016,-2.009
outlay,Total,Total,2012-08-01,Legislative,2017,-2.476
outlay,Total,Total,2012-08-01,Legislative,2018,-2.226
outlay,Total,Total,2012-08-01,Legislative,2019,-1.939
outlay,Total,Total,2012-08-01,Legislative,2020,-1.842
outlay,Total,Total,2012-08-01,Legislative,2021,-1.778
outlay,Total,Total,2012-08-01,Legislative,2022,-1.943
outlay,Total,Total,2013-02-01,Economic,2012,-0.714
outlay,Total,Total,2013-02-01,Economic,2013,0.726
outlay,Total,Total,2013-02-01,Economic,2014,8.081
outlay,Total,Total,2013-02-01,Economic,2015,15.895
outlay,Total,Total,2013-02-01,Economic,2016,18.544
outlay,Total,Total,2013-02-01,Economic,2017,22.126
outlay,Total,Total,2013-02-01,Economic,2018,37.89
outlay,Total,Total,2013-02-01,Economic,2019,35.153
outlay,Total,Total,2013-02-01,Economic,2020,32.751
outlay,Total,Total,2013-02-01,Economic,2021,30.925
outlay,Total,Total,2013-02-01,Economic,2022,29.141
outlay,Total,Total,2013-02-01,Legislative,2012,-0.035
outlay,Total,Total,2013-02-01,Legislative,2013,50.343
outlay,Total,Total,2013-02-01,Legislative,2014,45.056
outlay,Total,Total,2013-02-01,Legislative,2015,34.141
outlay,Total,Total,2013-02-01,Legislative,2016,52.263
outlay,Total,Total,2013-02-01,Legislative,2017,82.479
outlay,Total,Total,2013-02-01,Legislative,2018,115.682
outlay,Total,Total,2013-02-01,Legislative,2019,125.824
outlay,Total,Total,2013-02-01,Legislative,2020,153.187
outlay,Total,Total,2013-02-01,Legislative,2021,184.859
outlay,Total,Total,2013-02-01,Legislative,2022,213.422
outlay,Total,Total,2013-05-01,Economic,2013,0.0
outlay,Total,Total,2013-05-01,Economic,2014,0.0
outlay,Total,Total,2013-05-01,Economic,2015,0.0
outlay,Total,Total,2013-05-01,Economic,2016,0.0
outlay,Total,Total,2013-05-01,Economic,2017,0.0
outlay,Total,Total,2013-05-01,Economic,2018,0.0
outlay,Total,Total,2013-05-01,Economic,2019,0.0
outlay,Total,Total,2013-05-01,Economic,2020,0.0
outlay,Total,Total,2013-05-01,Economic,2021,0.0
outlay,Total,Total,2013-05-01,Economic,2022,0.0
outlay,Total,Total,2013-05-01,Economic,2023,0.0
outlay,Total,Total,2013-05-01,Legislative,2013,0.0
outlay,Total,Total,2013-05-01,Legislative,2014,0.0
outlay,Total,Total,2013-05-01,Legislative,2015,0.0
outlay,Total,Total,2013-05-01,Legislative,2016,0.0
outlay,Total,Total,2013-05-01,Legislative,2017,0.0
outlay,Total,Total,2013-05-01,Legislative,2018,0.0
outlay,Total,Total,2013-05-01,Legislative,2019,0.0
outlay,Total,Total,2013-05-01,Legislative,2020,0.0
outlay,Total,Total,2013-05-01,Legislative,2021,0.0
outlay,Total,Total,2013-05-01,Legislative,2022,0.0
outlay,Total,Total,2013-05-01,Legislative,2023,0.0
outlay,Total,Total,2014-02-01,Economic,2013,-4.565
outlay,Total,Total,2014-02-01,Economic,2014,-9.572
outlay,Total,Total,2014-02-01,Economic,2015,-16.803
outlay,Total,Total,2014-02-01,Economic,2016,-19.077
outlay,Total,Total,2014-02-01,Economic,2017,-24.483
outlay,Total,Total,2014-02-01,Economic,2018,-25.148
outlay,Total,Total,2014-02-01,Economic,2019,-28.905
outlay,Total,Total,2014-02-01,Economic,2020,-30.172
outlay,Total,Total,2014-02-01,Economic,2021,-28.156
outlay,Total,Total,2014-02-01,Economic,2022,-27.14
outlay,Total,Total,2014-02-01,Economic,2023,-19.233
outlay,Total,Total,2014-02-01,Legislative,2013,8.08
outlay,Total,Total,2014-02-01,Legislative,2014,44.68
outlay,Total,Total,2014-02-01,Legislative,2015,21.185
outlay,Total,Total,2014-02-01,Legislative,2016,-8.443
outlay,Total,Total,2014-02-01,Legislative,2017,-32.784
outlay,Total,Total,2014-02-01,Legislative,2018,-40.623
outlay,Total,Total,2014-02-01,Legislative,2019,-53.188
outlay,Total,Total,2014-02-01,Legislative,2020,-58.679
outlay,Total,Total,2014-02-01,Legislative,2021,-63.351
outlay,Total,Total,2014-02-01,Legislative,2022,-83.615
outlay,Total,Total,2014-02-01,Legislative,2023,-100.949
outlay,Total,Total,2014-04-01,Economic,2014,0.0
outlay,Total,Total,2014-04-01,Economic,2015,0.0
outlay,Total,Total,2014-04-01,Economic,2016,0.0
outlay,Total,Total,2014-04-01,Economic,2017,0.0
outlay,Total,Total,2014-04-01,Economic,2018,0.0
outlay,Total,Total,2014-04-01,Economic,2019,0.0
outlay,Total,Total,2014-04-01,Economic,2020,0.0
outlay,Total,Total,2014-04-01,Economic,2021,0.0
outlay,Total,Total,2014-04-01,Economic,2022,0.0
outlay,Total,Total,2014-04-01,Economic,2023,0.0
outlay,Total,Total,2014-04-01,Economic,2024,0.0
outlay,Total,Total,2014-04-01,Legislative,2014,7.655
outlay,Total,Total,2014-04-01,Legislative,2015,3.875
outlay,Total,Total,2014-04-01,Legislative,2016,0.6
outlay,Total,Total,2014-04-01,Legislative,2017,0.995
outlay,Total,Total,2014-04-01,Legislative,2018,-0.212
outlay,Total,Total,2014-04-01,Legislative,2019,-1.494
outlay,Total,Total,2014-04-01,Legislative,2020,-3.527
outlay,Total,Total,2014-04-01,Legislative,2021,-3.582
outlay,Total,Total,2014-04-01,Legislative,2022,-4.02
outlay,Total,Total,2014-04-01,Legislative,2023,-4.28
outlay,Total,Total,2014-04-01,Legislative,2024,-19.013
outlay,Total,Total,2014-08-01,Economic,2014,1.582
outlay,Total,Total,2014-08-01,Economic,2015,-11.468
outlay,Total,Total,2014-08-01,Economic,2016,-24.183
outlay,Total,Total,2014-08-01,Economic,2017,-47.665
outlay,Total,Total,2014-08-01,Economic,2018,-67.379
outlay,Total,Total,2014-08-01,Economic,2019,-64.235
outlay,Total,Total,2014-08-01,Economic,2020,-63.143
outlay,Total,Total,2014-08-01,Economic,2021,-65.956
outlay,Total,Total,2014-08-01,Economic,2022,-70.974
outlay,Total,Total,2014-08-01,Economic,2023,-76.044
outlay,Total,Total,2014-08-01,Economic,2024,-80.399
outlay,Total,Total,2014-08-01,Legislative,2014,0.729
outlay,Total,Total,2014-08-01,Legislative,2015,6.933
outlay,Total,Total,2014-08-01,Legislative,2016,3.504
outlay,Total,Total,2014-08-01,Legislative,2017,0.981
outlay,Total,Total,2014-08-01,Legislative,2018,0.79
outlay,Total,Total,2014-08-01,Legislative,2019,0.759
outlay,Total,Total,2014-08-01,Legislative,2020,-0.301
outlay,Total,Total,2014-08-01,Legislative,2021,-0.447
outlay,Total,Total,2014-08-01,Legislative,2022,-0.439
outlay,Total,Total,2014-08-01,Legislative,2023,-0.195
outlay,Total,Total,2014-08-01,Legislative,2024,-3.6
outlay,Total,Total,2015-01-01,Economic,2014,-1.912
outlay,Total,Total,2015-01-01,Economic,2015,-24.62
outlay,Total,Total,2015-01-01,Economic,2016,-25.896
outlay,Total,Total,2015-01-01,Economic,2017,-28.638
outlay,Total,Total,2015-01-01,Economic,2018,-22.423
outlay,Total,Total,2015-01-01,Economic,2019,-27.997
outlay,Total,Total,2015-01-01,Economic,2020,-30.528
outlay,Total,Total,2015-01-01,Economic,2021,-30.298
outlay,Total,Total,2015-01-01,Economic,2022,-28.29
outlay,Total,Total,2015-01-01,Economic,2023,-26.941
outlay,Total,Total,2015-01-01,Economic,2024,-25.966
outlay,Total,Total,2015-01-01,Legislative,2014,0.0
outlay,Total,Total,2015-01-01,Legislative,2015,0.504
outlay,Total,Total,2015-01-01,Legislative,2016,-10.078
outlay,Total,Total,2015-01-01,Legislative,2017,-8.955
outlay,Total,Total,2015-01-01,Legislative,2018,-13.425
outlay,Total,Total,2015-01-01,Legislative,2019,-11.946
outlay,Total,Total,2015-01-01,Legislative,2020,-16.577
outlay,Total,Total,2015-01-01,Legislative,2021,-16.596
outlay,Total,Total,2015-01-01,Legislative,2022,-18.424
outlay,Total,Total,2015-01-01,Legislative,2023,-18.995
outlay,Total,Total,2015-01-01,Legislative,2024,-19.993
outlay,Total,Total,2015-03-01,Economic,2015,0.0
outlay,Total,Total,2015-03-01,Economic,2016,0.0
outlay,Total,Total,2015-03-01,Economic,2017,0.0
outlay,Total,Total,2015-03-01,Economic,2018,0.0
outlay,Total,Total,2015-03-01,Economic,2019,0.0
outlay,Total,Total,2015-03-01,Economic,2020,0.0
outlay,Total,Total,2015-03-01,Economic,2021,0.0
outlay,Total,Total,2015-03-01,Economic,2022,0.0
outlay,Total,Total,2015-03-01,Economic,2023,0.0
outlay,Total,Total,2015-03-01,Economic,2024,0.0
outlay,Total,Total,2015-03-01,Economic,2025,0.0
outlay,Total,Total,2015-03-01,Legislative,2015,0.705
outlay,Total,Total,2015-03-01,Legislative,2016,0.796
outlay,Total,Total,2015-03-01,Legislative,2017,0.936
outlay,Total,Total,2015-03-01,Legislative,2018,1.016
outlay,Total,Total,2015-03-01,Legislative,2019,1.019
outlay,Total,Total,2015-03-01,Legislative,2020,0.957
outlay,Total,Total,2015-03-01,Legislative,2021,0.793
outlay,Total,Total,2015-03-01,Legislative,2022,0.782
outlay,Total,Total,2015-03-01,Legislative,2023,0.75
outlay,Total,Total,2015-03-01,Legislative,2024,0.667
outlay,Total,Total,2015-03-01,Legislative,2025,0.722
outlay,Total,Total,2015-08-01,Economic,2015,-9.941
outlay,Total,Total,2015-08-01,Economic,2016,-26.182
outlay,Total,Total,2015-08-01,Economic,2017,-49.225
outlay,Total,Total,2015-08-01,Economic,2018,-65.732
outlay,Total,Total,2015-08-01,Economic,2019,-66.972
outlay,Total,Total,2015-08-01,Economic,2020,-65.401
outlay,Total,Total,2015-08-01,Economic,2021,-71.977
outlay,Total,Total,2015-08-01,Economic,2022,-79.569
outlay,Total,Total,2015-08-01,Economic,2023,-85.96
outlay,Total,Total,2015-08-01,Economic,2024,-93.336
outlay,Total,Total,2015-08-01,Economic,2025,-101.908
outlay,Total,Total,2015-08-01,Legislative,2015,8.498
outlay,Total,Total,2015-08-01,Legislative,2016,18.947
outlay,Total,Total,2015-08-01,Legislative,2017,22.624
outlay,Total,Total,2015-08-01,Legislative,2018,16.703
outlay,Total,Total,2015-08-01,Legislative,2019,13.169
outlay,Total,Total,2015-08-01,Legislative,2020,11.864
outlay,Total,Total,2015-08-01,Legislative,2021,14.124
outlay,Total,Total,2015-08-01,Legislative,2022,16.235
outlay,Total,Total,2015-08-01,Legislative,2023,16.963
outlay,Total,Total,2015-08-01,Legislative,2024,16.081
outlay,Total,Total,2015-08-01,Legislative,2025,12.118
outlay,Total,Total,2016-01-01,Economic,2015,-0.163
outlay,Total,Total,2016-01-01,Economic,2016,-16.389
outlay,Total,Total,2016-01-01,Economic,2017,-23.012
outlay,Total,Total,2016-01-01,Economic,2018,-31.568
outlay,Total,Total,2016-01-01,Economic,2019,-34.005
outlay,Total,Total,2016-01-01,Economic,2020,-36.736
outlay,Total,Total,2016-01-01,Economic,2021,-35.895
outlay,Total,Total,2016-01-01,Economic,2022,-37.162
outlay,Total,Total,2016-01-01,Economic,2023,-38.203
outlay,Total,Total,2016-01-01,Economic,2024,-41.513
outlay,Total,Total,2016-01-01,Economic,2025,-39.559
outlay,Total,Total,2016-01-01,Legislative,2015,0.0
outlay,Total,Total,2016-01-01,Legislative,2016,30.098
outlay,Total,Total,2016-01-01,Legislative,2017,31.367
outlay,Total,Total,2016-01-01,Legislative,2018,15.951
outlay,Total,Total,2016-01-01,Legislative,2019,30.699
